City,Postal Code,Sub-Category,Product Name,Sales,Quantity,Discount,Year,Month
Chicago,60623,Paper,Wirebound Voice Message Log Book,11.424,3,0.2,2014,9
Jackson,49201,Paper,Xerox 207,19.44,3,0.0,2012,12
Jackson,49201,Art,Newell 307,3.64,2,0.0,2012,12
Jackson,49201,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0.0,2012,12
New York City,10024,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",43.12,5,0.2,2013,1
New York City,10024,Tables,Chromcraft Round Conference Tables,313.722,3,0.4,2013,1
New York City,10024,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,45.98,1,0.0,2013,1
New York City,10024,Storage,"SAFCO Commercial Wire Shelving, 72h",428.68,7,0.0,2013,1
Seattle,98105,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",30.576,6,0.2,2014,3
Seattle,98105,Fasteners,"Super Bands, 12/Pack",13.02,7,0.0,2014,3
Seattle,98105,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0.0,2014,3
Seattle,98105,Storage,Fellowes Officeware Wire Shelving,359.32,4,0.0,2014,3
Saint Charles,63301,Paper,Xerox 1899,11.56,2,0.0,2011,8
Long Beach,11561,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",68.48,2,0.2,2011,6
Long Beach,11561,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1676.88,6,0.0,2011,6
Lakewood,8701,Paper,Xerox 1939,37.94,2,0.0,2013,4
Clinton,20735,Chairs,Global Highback Leather Tilter in Burgundy,272.97,3,0.0,2014,11
Columbus,43229,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",41.568,4,0.2,2012,5
Columbus,43229,Chairs,Novimex Swivel Fabric Task Chair,317.058,3,0.3,2012,5
Columbus,43229,Fasteners,Ideal Clamps,8.04,5,0.2,2012,5
Pasadena,91104,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,7,0.2,2014,5
Seattle,98105,Supplies,Acme Box Cutter Scissors,61.38,6,0.0,2013,6
Los Angeles,90045,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50.0,2,0.0,2012,12
East Orange,7017,Accessories,Memorex Micro Travel Drive 4 GB,31.8,3,0.0,2014,12
Eau Claire,54703,Storage,Adjustable Personal File Tote,32.56,2,0.0,2014,12
Chicago,60610,Envelopes,Grip Seal Envelopes,7.072,2,0.2,2013,5
Tampa,33614,Paper,Computer Printout Paper with Letter-Trim Perforations,45.528,3,0.2,2011,12
Tampa,33614,Chairs,"Padded Folding Chairs, Black, 4/Carton",64.784,1,0.2,2011,12
Tampa,33614,Storage,Tennsco 6- and 18-Compartment Lockers,424.272,2,0.2,2011,12
Tampa,33614,Art,Prang Dustless Chalk Sticks,1.344,1,0.2,2011,12
Tampa,33614,Storage,Acco Perma 3000 Stacking Storage Drawers,83.92,5,0.2,2011,12
New York City,10009,Paper,Xerox 226,25.92,4,0.0,2014,8
Mesa,85204,Furnishings,Flat Face Poster Frame,120.576,8,0.2,2014,8
Burlington,5408,Paper,Xerox 191,79.92,4,0.0,2014,1
Burlington,5408,Paper,Xerox 1881,12.28,1,0.0,2014,1
Burlington,5408,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0.0,2014,1
Burlington,5408,Envelopes,Poly String Tie Envelopes,2.04,1,0.0,2014,1
Houston,77070,Storage,Recycled Steel Personal File for Hanging File Folders,228.92,5,0.2,2012,6
Aurora,60505,Phones,PowerGen Dual USB Car Charger,7.992,1,0.2,2014,3
Denver,80219,Chairs,Global Highback Leather Tilter in Burgundy,582.336,8,0.2,2012,10
New York City,10011,Phones,Ooma Telo VoIP Home Phone System,629.95,5,0.0,2011,9
New York City,10011,Chairs,Global Leather Executive Chair,631.782,2,0.1,2011,9
New York City,10011,Bookcases,DMI Eclipse Executive Suite Bookcases,801.568,2,0.2,2011,9
New York City,10011,Labels,Avery 485,75.18,6,0.0,2011,9
New York City,10011,Appliances,Euro-Pro Shark Turbo Vacuum,30.98,1,0.0,2011,9
New York City,10011,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1349.91,9,0.0,2011,9
Arlington Heights,60004,Art,Newell 332,14.112,6,0.2,2013,11
Newport News,23602,Envelopes,Staples,31.12,4,0.0,2012,9
Tucson,85705,Furnishings,Acrylic Self-Standing Desk Frames,4.272,2,0.2,2011,6
New York City,10024,Tables,Chromcraft Round Conference Tables,209.148,2,0.4,2013,8
New York City,10024,Storage,Tennsco 6- and 18-Compartment Lockers,1591.02,6,0.0,2013,8
Philadelphia,19134,Fasteners,Translucent Push Pins by OIC,7.92,5,0.2,2014,4
Chicago,60653,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2,0.3,2011,3
Chicago,60653,Paper,Xerox 1963,8.448,2,0.2,2011,3
New York City,10035,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1071.0,9,0.0,2014,9
New York City,10035,Furnishings,Eldon 500 Class Desk Accessories,12.07,1,0.0,2014,9
Philadelphia,19143,Binders,Heavy-Duty E-Z-D Binders,3.273,1,0.7,2014,12
Philadelphia,19143,Furnishings,"Contract Clock, 14"", Brown",87.92,5,0.2,2014,12
Glendale,85301,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.696,1,0.2,2013,3
Los Angeles,90036,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,2012,1
Houston,77041,Binders,GBC Recycled VeloBinder Covers,6.816,2,0.8,2013,9
Seattle,98115,Phones,Motorola L703CM,249.584,2,0.2,2012,10
Seattle,98115,Paper,Xerox 1903,17.94,3,0.0,2012,10
Seattle,98115,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,0.0,2012,10
Fayetteville,28314,Paper,Xerox 2,10.368,2,0.2,2011,10
Fayetteville,28314,Paper,Staples,11.952,3,0.2,2011,10
Houston,77041,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,2,0.8,2014,10
Houston,77041,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.984,6,0.8,2014,10
San Francisco,94122,Phones,VTech DS6151,604.752,6,0.2,2011,7
San Francisco,94122,Supplies,Acme Softgrip Scissors,40.7,5,0.0,2011,7
San Francisco,94122,Phones,AT&T CL2909,302.376,3,0.2,2011,7
San Francisco,94122,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45.0,3,0.0,2011,7
New York City,10035,Chairs,HON 5400 Series Task Chairs for Big and Tall,3785.292,6,0.1,2011,9
Seattle,98105,Art,SANFORD Major Accent Highlighters,35.4,5,0.0,2013,9
Buffalo,14215,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5,0.0,2011,11
Huntsville,77340,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,8,0.3,2011,5
Dallas,75081,Phones,Mitel MiVoice 5330e IP Phone,1099.96,5,0.2,2012,8
Dallas,75081,Tables,Hon 2111 Invitation Series Straight Table,103.481,1,0.3,2012,8
Philadelphia,19134,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,5.904,2,0.2,2012,6
Peoria,85345,Accessories,Imation Clip USB flash drive - 8 GB,30.08,2,0.2,2012,8
Peoria,85345,Paper,Xerox 21,36.288,7,0.2,2012,8
Peoria,85345,Art,Newell 336,10.272,3,0.2,2012,8
Peoria,85345,Accessories,First Data FD10 PIN Pad,252.8,4,0.2,2012,8
Philadelphia,19143,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,0.7,2012,9
Oceanside,92054,Paper,Xerox 201,12.96,2,0.0,2014,5
Philadelphia,19134,Phones,Polycom SoundPoint Pro SE-225 Corded phone,285.576,4,0.4,2014,8
Chicago,60623,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",22.24,2,0.2,2011,10
New York City,10035,Paper,Strathmore Photo Frame Cards,14.62,2,0.0,2011,5
Kent,44240,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,48.36,5,0.2,2011,12
Jacksonville,32216,Art,50 Colored Long Pencils,16.256,2,0.2,2014,4
Jacksonville,32216,Phones,AT&T 1080 Corded phone,219.184,2,0.2,2014,4
Coppell,75019,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,2012,3
Indianapolis,46203,Labels,Avery 476,12.39,3,0.0,2012,5
Lawrence,46226,Paper,Xerox 1895,35.88,6,0.0,2013,9
Tulsa,74133,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",477.3,5,0.0,2014,5
Redmond,98052,Labels,Avery 481,12.32,4,0.0,2013,9
San Francisco,94109,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",8.608,2,0.2,2011,9
Spokane,99207,Storage,Eldon Gobal File Keepers,136.26,9,0.0,2014,6
Los Angeles,90032,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",186.15,3,0.0,2012,9
Los Angeles,90032,Binders,GBC Recycled VeloBinder Covers,81.792,6,0.2,2012,9
Los Angeles,90032,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,47.19,3,0.0,2012,9
Los Angeles,90032,Phones,Motorola HK250 Universal Bluetooth Headset,36.784,2,0.2,2012,9
Chattanooga,37421,Machines,Penpower WorldCard Pro Card Scanner,91.475,1,0.5,2013,6
Greensboro,27405,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.192,3,0.2,2014,5
Greensboro,27405,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.06,5,0.7,2014,5
San Francisco,94122,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,144.6,3,0.0,2011,10
San Francisco,94122,Phones,iOttie HLCRIO102 Car Mount,15.992,1,0.2,2011,10
New York City,10024,Paper,Southworth 100% Cotton The Best Paper,34.44,3,0.0,2011,11
Lakewood,90712,Phones,RCA Visys Integrated PBX 8-Line Router,321.552,6,0.2,2011,10
Louisville,40214,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,2,0.0,2014,11
Columbus,43229,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,2011,2
Newark,19711,Labels,Avery 492,17.28,6,0.0,2011,12
Seattle,98115,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2,0.0,2013,11
New York City,10024,Binders,GBC Prestige Therm-A-Bind Covers,164.688,6,0.2,2014,11
New York City,10024,Tables,Balt Split Level Computer Training Table,166.5,2,0.4,2014,11
New York City,10024,Paper,Xerox 202,12.96,2,0.0,2014,11
New York City,10024,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,2,0.0,2014,11
New York City,10024,Phones,Anker Astro 15000mAh USB Portable Charger,99.98,2,0.0,2014,11
New York City,10024,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,11.424,1,0.2,2014,11
New York City,10024,Chairs,Harbour Creations 67200 Series Stacking Chairs,128.124,2,0.1,2014,11
New York City,10024,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",101.4,5,0.0,2014,11
Chicago,60653,Labels,Avery 501,5.904,2,0.2,2012,5
Chicago,60653,Paper,Xerox 1988,173.488,7,0.2,2012,5
Chicago,60653,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",51.56,2,0.6,2012,5
Chicago,60653,Binders,Storex Dura Pro Binders,3.564,3,0.8,2012,5
Oswego,60543,Fasteners,Acco Hot Clips Clips to Go,13.16,5,0.2,2011,9
Oswego,60543,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,3.828,3,0.8,2011,9
Oswego,60543,Binders,Ibico Hi-Tech Manual Binding System,304.99,5,0.8,2011,9
Dallas,75220,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2,0.2,2014,11
Philadelphia,19134,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,319.984,2,0.2,2012,6
Los Angeles,90008,Art,Crayola Colored Pencils,19.68,6,0.0,2011,7
Houston,77036,Bookcases,Sauder Camden County Collection Library,781.864,10,0.32,2013,12
Houston,77036,Paper,Xerox 1962,30.816,9,0.2,2013,12
Wheeling,26003,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",673.344,3,0.3,2014,10
Paterson,7501,Fasteners,Stockwell Push Pins,6.54,3,0.0,2014,12
Portland,97206,Phones,Wilson Electronics DB Pro Signal Booster,572.8,2,0.2,2012,10
Huntsville,35810,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",197.05,7,0.0,2013,8
San Francisco,94110,Binders,GBC ProClick 150 Presentation Binding System,2022.272,8,0.2,2014,1
San Francisco,94110,Art,Manco Dry-Lighter Erasable Highlighter,9.12,3,0.0,2014,1
Oklahoma City,73120,Binders,Storex DuraTech Recycled Plastic Frosted Binders,38.16,9,0.0,2014,11
Broken Arrow,74012,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1592.85,7,0.0,2013,1
Broken Arrow,74012,Binders,Storex Dura Pro Binders,11.88,2,0.0,2013,1
Mission Viejo,92691,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120.0,6,0.0,2013,5
Mission Viejo,92691,Appliances,Staples,8.67,1,0.0,2013,5
Greenwood,46142,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.41,1,0.0,2014,11
Greenwood,46142,Paper,Staples,167.94,3,0.0,2014,11
Greenwood,46142,Paper,Strathmore Photo Mount Cards,67.8,10,0.0,2014,11
Milwaukee,53209,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,26.94,3,0.0,2013,5
San Francisco,94109,Furnishings,Dana Swing-Arm Lamps,32.04,3,0.0,2012,11
Rome,13440,Art,Barrel Sharpener,32.13,9,0.0,2013,4
Rome,13440,Art,Newell 32,2.88,1,0.0,2013,4
New York City,10009,Phones,Motorola L703CM,1091.93,7,0.0,2013,10
New York City,10009,Paper,Xerox 1908,111.96,2,0.0,2013,10
Dearborn Heights,48127,Art,Stanley Contemporary Battery Pencil Sharpeners,26.7,2,0.0,2011,4
Dearborn Heights,48127,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.2,5,0.0,2011,4
Dearborn Heights,48127,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3,0.0,2011,4
Dearborn Heights,48127,Storage,Space Solutions HD Industrial Steel Shelving.,689.82,6,0.0,2011,4
New York City,10024,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38.34,9,0.0,2013,8
Chicago,60623,Binders,GBC VeloBind Cover Sets,9.264,3,0.8,2011,12
Dallas,75217,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.6664,1,0.32,2014,5
Appleton,54915,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1649.75,5,0.0,2013,10
Jacksonville,32216,Paper,Xerox 1887,91.056,6,0.2,2011,3
Chicago,60653,Art,Staples,54.208,14,0.2,2011,2
Bowling Green,43402,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",26.982,3,0.4,2012,8
Bowling Green,43402,Labels,Avery 474,6.912,3,0.2,2012,8
Bowling Green,43402,Storage,Adjustable Depth Letter/Legal Cart,435.504,3,0.2,2012,8
San Francisco,94110,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.08,4,0.0,2014,5
Los Angeles,90049,Storage,Safco Commercial Shelving,93.02,2,0.0,2013,2
Chicago,60623,Phones,RCA ViSYS 25425RE1 Corded phone,323.976,3,0.2,2011,12
Chicago,60623,Paper,Xerox 229,15.552,3,0.2,2011,12
Chicago,60623,Storage,"Rogers Jumbo File, Granite",32.592,3,0.2,2011,12
Seattle,98115,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92,5,0.2,2014,12
Seattle,98115,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5,0.0,2014,12
Seattle,98115,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,31.176,3,0.2,2014,12
Seattle,98115,Binders,GBC VeloBinder Manual Binding System,172.752,6,0.2,2014,12
Seattle,98115,Binders,Fellowes Black Plastic Comb Bindings,9.296,2,0.2,2014,12
Beaumont,77705,Storage,Iris Project Case,12.768,2,0.2,2014,3
Seattle,98103,Paper,Staples,52.76,2,0.0,2014,7
Dallas,75217,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",55.616,2,0.2,2014,10
New York City,10011,Chairs,"Metal Folding Chairs, Beige, 4/Carton",427.644,14,0.1,2013,10
New York City,10011,Fasteners,"Advantus Push Pins, Aluminum Head",40.67,7,0.0,2013,10
New York City,10011,Storage,Rogers Profile Extra Capacity Storage Tub,33.48,2,0.0,2013,10
New York City,10011,Binders,Prestige Round Ring Binders,9.728,2,0.2,2013,10
Chicago,60610,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",8.856,3,0.6,2014,6
San Francisco,94110,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477.666,2,0.15,2013,9
Providence,2908,Paper,Avoid Verbal Orders Carbonless Minifold Book,16.9,5,0.0,2014,9
Providence,2908,Paper,Xerox 191,39.96,2,0.0,2014,9
Phoenix,85023,Chairs,Global Chrome Stack Chair,191.968,7,0.2,2012,5
Houston,77095,Labels,Avery 505,35.52,3,0.2,2012,8
Houston,77095,Binders,Avery Hole Reinforcements,6.23,5,0.8,2012,8
Houston,77095,Paper,Xerox 1906,56.704,2,0.2,2012,8
Houston,77095,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369.1992,3,0.32,2012,8
Columbus,47201,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2,0.0,2011,10
Columbus,47201,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2,0.0,2011,10
Philadelphia,19134,Paper,Xerox 1900,6.848,2,0.2,2013,6
Philadelphia,19134,Binders,DXL Angle-View Binders with Locking Rings by Samsill,4.626,2,0.7,2013,6
Philadelphia,19134,Appliances,Harmony Air Purifier,453.6,3,0.2,2013,6
San Jose,95123,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,13.848,3,0.2,2012,5
Philadelphia,19140,Storage,Iceberg Mobile Mega Data/Printer Cart ,577.584,6,0.2,2012,11
Springfield,22153,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,151.96,4,0.0,2012,5
Broomfield,80020,Furnishings,Aluminum Document Frame,68.432,7,0.2,2013,9
Columbus,43229,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,5,0.2,2012,11
Columbus,43229,Fasteners,Staples,3.008,2,0.2,2012,11
Concord,3301,Paper,Xerox 1935,184.66,7,0.0,2012,12
Houston,77095,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,5.312,2,0.6,2011,10
Newark,43055,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,5,0.2,2013,5
Newark,43055,Storage,Tennsco Industrial Shelving,195.64,5,0.2,2013,5
Newark,43055,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,2013,5
Newark,43055,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,3,0.2,2013,5
Newark,43055,Machines,Cisco 8961 IP Phone Charcoal,224.937,3,0.7,2013,5
Newark,43055,Labels,Avery 496,6.0,2,0.2,2013,5
Los Angeles,90045,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0.0,2012,6
Tampa,33614,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125.488,7,0.2,2011,3
Tampa,33614,Binders,Ibico Plastic and Wire Spiral Binding Combs,12.645,5,0.7,2011,3
Tampa,33614,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.032,2,0.2,2011,3
Fremont,68025,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,4,0.0,2014,7
Columbus,43229,Binders,Accohide Poly Flexible Ring Binders,6.732,6,0.7,2012,9
Columbus,43229,Storage,"Tennsco Lockers, Sand",33.568,2,0.2,2012,9
Columbus,43229,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84,2,0.2,2012,9
Columbus,43229,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24.424,1,0.2,2012,9
Columbus,43229,Art,Newell 347,17.12,5,0.2,2012,9
Pomona,91767,Furnishings,Ultra Door Pull Handle,31.56,3,0.0,2012,8
San Antonio,78207,Chairs,Novimex Swivel Fabric Task Chair,105.686,1,0.3,2012,5
San Antonio,78207,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,2,0.4,2012,5
San Antonio,78207,Chairs,"Global Stack Chair with Arms, Black",104.93,5,0.3,2012,5
New York City,10035,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1079.85,3,0.0,2014,9
New York City,10035,Storage,Sensible Storage WireTech Storage Systems,70.98,1,0.0,2014,9
New York City,10035,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,5,0.0,2014,9
New York City,10035,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,0.1,2014,9
Philadelphia,19120,Fasteners,Ideal Clamps,9.648,6,0.2,2013,6
New York City,10024,Bookcases,DMI Eclipse Executive Suite Bookcases,400.784,1,0.2,2014,6
Detroit,48234,Storage,"Neat Ideas Personal Hanging Folder Files, Black",53.72,4,0.0,2014,8
Miami,33142,Paper,Xerox 1944,31.008,1,0.2,2013,8
Concord,94521,Binders,Recycled Premium Regency Composition Covers,61.12,5,0.2,2013,11
Chicago,60653,Storage,Carina Media Storage Towers in Natural & Black,195.136,4,0.2,2014,4
Wheeling,60090,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",121.536,4,0.2,2014,7
Chicago,60610,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,2011,5
Chicago,60610,Binders,Avery Arch Ring Binders,104.58,9,0.8,2011,5
Pasadena,77506,Furnishings,"Eldon Image Series Desk Accessories, Ebony",24.7,5,0.6,2013,7
Pasadena,77506,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",302.72,5,0.6,2013,7
New York City,10024,Paper,Xerox 1980,8.56,2,0.0,2014,9
New York City,10024,Paper,Xerox 1987,11.56,2,0.0,2014,9
San Jose,95123,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3,0.0,2014,1
San Jose,95123,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2,0.2,2014,1
San Jose,95123,Phones,Jensen SMPS-640 - speaker phone,110.352,3,0.2,2014,1
Sacramento,95823,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3,0.0,2012,9
Springfield,97477,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,35.208,1,0.2,2012,4
Mansfield,76063,Paper,Xerox 1997,41.472,8,0.2,2014,5
Jonesboro,72401,Paper,Xerox 1886,239.5,5,0.0,2013,9
Virginia Beach,23464,Supplies,Acme Design Stainless Steel Bent Scissors,34.2,5,0.0,2011,5
Rochester,14609,Tables,Hon 2111 Invitation Series Corner Table,376.866,3,0.4,2013,6
Chesapeake,23320,Appliances,"Eureka Hand Vacuum, Bagless",197.72,4,0.0,2012,11
Lancaster,43130,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,70.72,4,0.2,2014,11
Lancaster,43130,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",194.352,3,0.2,2014,11
New York City,10024,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",21.6,6,0.0,2014,12
New York City,10024,Labels,Avery 52,11.07,3,0.0,2014,12
Los Angeles,90045,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",282.84,4,0.0,2013,5
Los Angeles,90045,Labels,Avery 481,27.72,9,0.0,2013,5
Jackson,39212,Fasteners,Staples,11.68,4,0.0,2014,10
Woodland,95695,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.984,2,0.2,2013,9
Seattle,98115,Appliances,Belkin F5C206VTEL 6 Outlet Surge,22.98,1,0.0,2011,11
